,playerName,PlayerID,Position,Mins,Passes Completed,Passes Attempted,Pass Completion Rate,Forward Passes,Long Passes,xT via Pass,npxG,xA,Shots,Tackles,Interceptions,Fouls,Aerials,Recoveries,Ball Wins,Touches,Box Touches,Final 1/3 Touches,Progressive Passes,Progressive Carries,Box Passes,Box Carries,Successful Take Ons,xT Carry,xT Received
338,Diogo Dalot,353418,Full Back,3146,1377.0,1686.0,0.8167259786476868,735.0,72.0,4.590411579999999,1.0101837385445833,2.785765688866377,27.0,72.0,35.0,53.0,32.0,183.0,71.0,2115.0,47.0,568.0,117.0,30.0,39.0,15.0,27.0,1.0440514099999998,2.871729
339,Diogo Jota,235755,Attacking Mid/Winger,649,160.0,218.0,0.7339449541284404,60.0,3.0,0.50781382,4.816916175186634,2.3744662879034877,25.0,15.0,3.0,23.0,8.0,32.0,10.0,357.0,59.0,190.0,9.0,16.0,9.0,8.0,10.0,0.61980074,3.0419431199999996
340,Diogo Jota,235755,Forward,601,127.0,176.0,0.7215909090909091,68.0,6.0,0.5198020200000001,1.7353658080101013,0.9784553721547127,16.0,8.0,4.0,25.0,9.0,16.0,9.0,292.0,57.0,145.0,12.0,18.0,11.0,17.0,5.0,0.46767387,1.86253032
341,Divin Mubama,454820,Attacking Mid/Winger,59,15.0,18.0,0.8333333333333334,6.0,1.0,0.003971019999999999,0.0843127965927124,0.0,1.0,0.0,0.0,2.0,2.0,4.0,0.0,27.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.013757130000000003,0.14792173
342,Divin Mubama,454820,Forward,35,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.012058629999999997,0.01808093
343,Divock Origi,124688,Attacking Mid/Winger,389,62.0,99.0,0.6262626262626263,26.0,4.0,0.24654598000000003,1.4120480082929134,1.0916129648685455,9.0,4.0,1.0,10.0,6.0,13.0,5.0,165.0,17.0,71.0,6.0,12.0,2.0,9.0,7.0,0.30031976000000005,0.9030352800000001
344,Divock Origi,124688,Center Mid,27,1.0,1.0,1.0,1.0,0.0,0.21713015,0.047178808599710464,0.1827598214149475,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.08509517
345,Divock Origi,124688,Forward,222,25.0,38.0,0.6578947368421053,12.0,1.0,0.17493006000000003,0.10216274205595255,1.1223067045211792,3.0,2.0,1.0,10.0,5.0,3.0,1.0,71.0,8.0,36.0,3.0,3.0,3.0,1.0,2.0,0.07150194999999998,0.30481506
346,Divock Origi,124688,Full Back,24,4.0,6.0,0.6666666666666666,0.0,0.0,0.0001071899999999966,0.07906265556812286,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.025161200000000005,0.03341365
347,Djordje Petrovic,406564,Goalkeeper,1854,532.0,678.0,0.7846607669616519,513.0,78.0,0.5456681999999999,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0,784.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.039124530000000005,0.12565995000000002
348,Dominic Calvert-Lewin,141469,Forward,2154,220.0,404.0,0.5445544554455446,88.0,4.0,1.16697989,10.085394825786352,1.9325350783765316,65.0,12.0,4.0,58.0,133.0,40.0,7.0,747.0,122.0,398.0,16.0,33.0,20.0,31.0,12.0,1.32959536,10.717913579999998
349,Dominic Sadi,454746,Attacking Mid/Winger,1,0.0,1.0,0.0,0.0,0.0,0.00965291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003114739999999998
350,Dominic Solanke,136459,Forward,3438,392.0,530.0,0.7396226415094339,164.0,8.0,1.8173619600000004,15.799793612211943,3.368893686681986,100.0,23.0,7.0,85.0,92.0,97.0,22.0,1200.0,228.0,607.0,32.0,51.0,38.0,50.0,38.0,1.65672911,15.103435240000005
351,Dominik Szoboszlai,369875,Attacking Mid/Winger,29,8.0,15.0,0.5333333333333333,2.0,0.0,0.0051452100000000025,0.04345691576600075,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,19.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0210737,0.012969509999999998
352,Dominik Szoboszlai,369875,Center Back,1,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011137199999999996
353,Dominik Szoboszlai,369875,Center Mid,2192,1226.0,1474.0,0.8317503392130258,498.0,52.0,4.47741908,3.259400384966284,4.932101659476757,55.0,32.0,15.0,54.0,12.0,168.0,37.0,1819.0,68.0,718.0,109.0,53.0,70.0,24.0,24.0,1.5121455899999998,3.65719247
354,Dominik Szoboszlai,369875,Forward,26,14.0,17.0,0.8235294117647058,4.0,1.0,0.00935424,0.01746084913611412,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.011238920000000003,0.022370619999999997
355,Donny van de Beek,275035,Center Back,3,1.0,1.0,1.0,0.0,0.0,0.0,0.04890360310673714,0.08200690150260925,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08392862
356,Douglas Luiz,337883,Center Mid,3075,1708.0,1988.0,0.8591549295774648,776.0,96.0,5.4686967300000004,4.410078432410955,5.904010666534305,43.0,57.0,22.0,88.0,24.0,176.0,49.0,2344.0,40.0,601.0,164.0,41.0,72.0,5.0,23.0,0.96369548,3.0563540600000003
357,Dwight McNeil,357427,Attacking Mid/Winger,2742,741.0,1078.0,0.6873840445269017,306.0,39.0,7.170723660000001,3.422883529216051,8.497844707220793,55.0,39.0,19.0,45.0,14.0,162.0,43.0,1534.0,71.0,708.0,145.0,42.0,100.0,15.0,27.0,1.0981040499999999,3.7008377999999995
358,Dwight McNeil,357427,Center Mid,96,27.0,34.0,0.7941176470588235,14.0,1.0,0.14020022000000001,0.0,0.034566473215818405,0.0,2.0,0.0,1.0,1.0,2.0,2.0,47.0,1.0,13.0,4.0,1.0,3.0,0.0,0.0,0.017555139999999997,0.0200275
359,Dwight McNeil,357427,Full Back,92,44.0,65.0,0.676923076923077,22.0,2.0,0.03558494,0.057911209762096405,0.741969108581543,2.0,1.0,1.0,1.0,1.0,7.0,1.0,83.0,3.0,27.0,3.0,2.0,1.0,0.0,1.0,0.06797333000000001,0.05938714
360,Eberechi Eze,332403,Attacking Mid/Winger,1514,499.0,650.0,0.7676923076923077,185.0,20.0,3.7641621899999995,5.800081912428141,2.9758461378514767,59.0,22.0,9.0,55.0,10.0,91.0,20.0,1055.0,77.0,524.0,83.0,47.0,60.0,26.0,56.0,1.32723444,3.41571124
361,Eberechi Eze,332403,Center Mid,495,146.0,191.0,0.7643979057591623,61.0,5.0,1.0745098,2.1024668235331774,1.463903397321701,15.0,7.0,2.0,14.0,2.0,28.0,5.0,285.0,23.0,143.0,24.0,21.0,17.0,13.0,11.0,0.6430267700000001,0.8984505600000001
362,Eberechi Eze,332403,Full Back,2,1.0,1.0,1.0,1.0,1.0,0.00475886,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.008894379999999993
363,Eddie Nketiah,345845,Attacking Mid/Winger,26,5.0,8.0,0.625,1.0,0.0,0.0013324699999999988,0.1376873254776001,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,7.0,0.0,0.0,0.0,3.0,0.0,0.016944489999999996,0.40654314999999996
364,Eddie Nketiah,345845,Forward,1134,162.0,204.0,0.7941176470588235,53.0,0.0,0.30958199000000003,4.291905697435141,1.013498404994607,36.0,12.0,4.0,50.0,23.0,24.0,8.0,402.0,75.0,218.0,5.0,23.0,14.0,23.0,8.0,0.90738021,3.522556449999999
365,Eddie Nketiah,345845,Full Back,8,1.0,3.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07973724
366,Ederson,121774,Goalkeeper,2806,1023.0,1174.0,0.8713798977853492,1014.0,177.0,1.58669111,0.0,0.09240605682134628,0.0,0.0,0.0,5.0,8.0,50.0,0.0,1281.0,0.0,0.0,127.0,1.0,3.0,0.0,1.0,0.17113128000000002,0.23113695000000012
367,Edson Álvarez,322696,Center Mid,2532,1022.0,1190.0,0.8588235294117647,567.0,59.0,1.7158385100000002,0.9220133926719427,0.5533526949584484,17.0,80.0,42.0,46.0,30.0,164.0,73.0,1678.0,16.0,211.0,65.0,14.0,6.0,0.0,27.0,0.44337110999999996,1.8237982299999997
368,Elijah Adebayo,362145,Attacking Mid/Winger,75,8.0,10.0,0.8,4.0,0.0,0.021021160000000004,1.7546831369400024,0.060558680444955826,4.0,0.0,0.0,2.0,0.0,4.0,0.0,27.0,5.0,15.0,1.0,2.0,0.0,1.0,3.0,0.035588260000000004,0.10842673
369,Elijah Adebayo,362145,Center Mid,35,8.0,8.0,1.0,3.0,0.0,0.00992605,0.0,0.02908479981124401,0.0,0.0,0.0,1.0,2.0,0.0,0.0,18.0,3.0,14.0,0.0,1.0,0.0,0.0,1.0,0.01922243,0.1802357
370,Elijah Adebayo,362145,Forward,1204,113.0,159.0,0.710691823899371,51.0,1.0,0.49808853999999997,4.051818580366671,0.9154291022568941,23.0,3.0,6.0,31.0,36.0,25.0,5.0,412.0,67.0,200.0,6.0,13.0,4.0,9.0,11.0,0.91067123,4.28013872
371,Elijah Adebayo,362145,Full Back,51,6.0,9.0,0.6666666666666666,1.0,0.0,0.0,0.16878348588943481,0.0,2.0,0.0,0.0,2.0,2.0,4.0,0.0,23.0,5.0,16.0,0.0,0.0,0.0,0.0,1.0,0.00998189,0.42829412999999994
372,Elliot Anderson,402596,Attacking Mid/Winger,178,62.0,75.0,0.8266666666666667,17.0,0.0,0.12720225999999998,0.15777534246444702,0.12314861826598644,2.0,3.0,1.0,7.0,3.0,10.0,3.0,105.0,10.0,43.0,1.0,7.0,2.0,4.0,2.0,0.30664035999999995,0.39449424
373,Elliot Anderson,402596,Center Mid,633,203.0,256.0,0.79296875,99.0,4.0,0.6897425199999999,0.9317559227347374,0.7533678328618407,13.0,15.0,6.0,21.0,13.0,34.0,13.0,406.0,25.0,167.0,20.0,15.0,11.0,4.0,11.0,0.33146895,1.98762214
374,Elliot Anderson,402596,Full Back,91,36.0,46.0,0.782608695652174,12.0,0.0,0.03251603,0.04253726080060005,0.08314503729343414,1.0,3.0,0.0,5.0,1.0,7.0,3.0,68.0,2.0,26.0,1.0,3.0,1.0,1.0,0.0,0.05858147999999999,0.14550464999999999
375,Emerson,101955,Attacking Mid/Winger,45,32.0,33.0,0.9696969696969697,12.0,1.0,0.11361811,0.0,0.0843127965927124,0.0,2.0,2.0,3.0,0.0,3.0,3.0,39.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.007639270000000002,0.03335444
376,Emerson,101955,Full Back,3171,1315.0,1620.0,0.8117283950617284,693.0,37.0,3.28625939,1.399551802314818,1.597701276652515,18.0,96.0,39.0,59.0,22.0,134.0,85.0,2130.0,42.0,527.0,110.0,46.0,30.0,14.0,22.0,1.1188566999999998,2.10543734
377,Emerson Royal,328512,Attacking Mid/Winger,66,44.0,49.0,0.8979591836734694,21.0,0.0,0.029515639999999996,0.0,0.0,0.0,4.0,3.0,9.0,1.0,5.0,5.0,72.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0.021109880000000004,0.05877041000000001
378,Emerson Royal,328512,Center Back,398,299.0,324.0,0.9228395061728395,199.0,11.0,0.4377142299999999,0.08741736970841885,0.03209848329424858,2.0,9.0,2.0,11.0,7.0,22.0,9.0,379.0,2.0,16.0,8.0,3.0,1.0,0.0,0.0,0.058226629999999995,0.49502484999999996
379,Emerson Royal,328512,Forward,16,13.0,15.0,0.8666666666666667,7.0,0.0,0.01136704,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0017131099999999969,0.0013821700000000003
380,Emerson Royal,328512,Full Back,781,562.0,630.0,0.8920634920634921,258.0,8.0,1.19779801,0.1567393522709608,0.4556503761559725,4.0,23.0,15.0,30.0,6.0,54.0,15.0,799.0,8.0,227.0,18.0,10.0,11.0,3.0,8.0,0.25832508,0.9063624299999999
381,Emil Krafth,100599,Attacking Mid/Winger,2,0.0,0.0,,0.0,0.0,0.011061249999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,Emil Krafth,100599,Center Back,505,245.0,291.0,0.8419243986254296,164.0,5.0,0.9732436400000001,0.08389012515544891,0.6831332445144653,2.0,17.0,4.0,7.0,6.0,22.0,13.0,348.0,3.0,78.0,17.0,4.0,8.0,0.0,1.0,0.08462332999999998,0.4202693599999999
383,Emil Krafth,100599,Center Mid,1,1.0,1.0,1.0,1.0,0.0,0.002723370000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,Emil Krafth,100599,Full Back,228,89.0,108.0,0.8240740740740741,42.0,0.0,0.4238696900000001,0.04467274248600006,0.7236752547323704,1.0,3.0,3.0,5.0,3.0,11.0,5.0,133.0,3.0,42.0,9.0,5.0,5.0,1.0,1.0,0.09084346,0.14535456999999996
385,Emile Smith Rowe,363686,Attacking Mid/Winger,1,6.0,6.0,1.0,1.0,0.0,0.003852569999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,5.0,0.0,0.0,0.0,1.0,2.0,0.007287600000000002,0.0393951
386,Emile Smith Rowe,363686,Center Mid,361,168.0,192.0,0.875,81.0,1.0,0.55631049,1.1126472000032663,0.22618430852890015,12.0,4.0,3.0,6.0,3.0,13.0,5.0,236.0,16.0,115.0,10.0,10.0,14.0,5.0,1.0,0.42992856,0.79049118
387,Emiliano Martínez,102248,Goalkeeper,3186,1152.0,1384.0,0.8323699421965318,1078.0,161.0,1.3966615,0.0,0.03325192630290985,0.0,0.0,0.0,8.0,5.0,46.0,0.0,1557.0,0.0,0.0,128.0,1.0,1.0,0.0,0.0,0.12920313000000003,0.30974472000000014
388,Enes Ünal,134695,Attacking Mid/Winger,151,23.0,32.0,0.71875,8.0,0.0,0.05060633000000001,2.2268602959811687,0.2554061710834503,13.0,1.0,1.0,8.0,1.0,5.0,2.0,72.0,16.0,41.0,2.0,1.0,2.0,1.0,2.0,0.023052439999999993,1.58083384
389,Enes Ünal,134695,Center Back,14,2.0,2.0,1.0,2.0,0.0,0.005103159999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0012528699999999997,0.013863270000000002
390,Enes Ünal,134695,Center Mid,9,2.0,2.0,1.0,2.0,1.0,0.05967038000000001,0.02654784545302391,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.10597584999999998
391,Enes Ünal,134695,Forward,98,16.0,23.0,0.6956521739130435,10.0,2.0,0.05527091,0.7331695556640625,0.9857885725796223,4.0,5.0,0.0,5.0,2.0,3.0,3.0,54.0,4.0,19.0,3.0,1.0,0.0,0.0,0.0,0.029462669999999996,0.63908804
392,Enzo Fernández,369430,Attacking Mid/Winger,449,264.0,309.0,0.8543689320388349,138.0,17.0,0.9631264900000001,0.9687151741236448,0.7554567158222198,12.0,7.0,1.0,17.0,4.0,20.0,5.0,379.0,11.0,130.0,29.0,6.0,13.0,2.0,3.0,0.25544588999999995,0.8649365099999999
393,Enzo Fernández,369430,Center Mid,1929,1310.0,1536.0,0.8528645833333334,717.0,112.0,4.13255624,3.471764689311385,2.2105239015072584,33.0,43.0,16.0,47.0,17.0,102.0,36.0,1843.0,41.0,384.0,111.0,24.0,41.0,6.0,20.0,0.9523701799999998,2.79169743
394,Eric Dier,117973,Attacking Mid/Winger,66,15.0,21.0,0.7142857142857143,12.0,0.0,0.06213668,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,26.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.23885573,0.0
395,Eric Dier,117973,Center Back,143,107.0,116.0,0.9224137931034483,82.0,2.0,0.15151545,0.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,1.0,130.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.012436179999999995,0.009785699999999996
396,Eric Dier,117973,Center Mid,9,3.0,4.0,0.75,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0011710799999999997,0.0009915600000000007
397,Erling Haaland,315227,Attacking Mid/Winger,51,14.0,16.0,0.875,5.0,0.0,0.0006478500000000019,0.7037697210907936,0.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,26.0,8.0,19.0,0.0,1.0,1.0,2.0,1.0,0.10835372,0.38768241
398,Erling Haaland,315227,Forward,2408,248.0,330.0,0.7515151515151515,82.0,3.0,1.24972207,21.057912550866604,4.931879919022322,101.0,5.0,2.0,41.0,34.0,40.0,7.0,602.0,169.0,376.0,14.0,24.0,23.0,34.0,11.0,1.7270054999999997,12.844174709999999
399,Ethan Nwaneri,456771,Attacking Mid/Winger,9,15.0,18.0,0.8333333333333334,7.0,0.0,0.05619202000000001,0.0,0.019032271578907967,0.0,0.0,0.0,2.0,1.0,0.0,0.0,21.0,2.0,11.0,2.0,1.0,2.0,1.0,0.0,0.024430039999999993,0.03238762
400,Ethan Pinnock,342499,Attacking Mid/Winger,7,3.0,3.0,1.0,3.0,0.0,0.0033486900000000014,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,Ethan Pinnock,342499,Center Back,2518,1121.0,1352.0,0.8291420118343196,727.0,70.0,1.75778072,2.687818009406328,0.8913192674517632,18.0,35.0,38.0,13.0,106.0,122.0,49.0,1707.0,44.0,112.0,70.0,9.0,9.0,4.0,6.0,0.8803578200000001,2.7414312400000003
402,Ethan Wheatley,523346,Forward,19,0.0,0.0,,0.0,0.0,0.03227464,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0025853399999999985,0.005077350000000001
403,Evan Ferguson,423720,Attacking Mid/Winger,195,33.0,43.0,0.7674418604651163,8.0,0.0,0.045737860000000005,0.24848518520593643,0.0,3.0,1.0,1.0,7.0,2.0,6.0,2.0,79.0,4.0,23.0,0.0,0.0,0.0,1.0,1.0,0.014622230000000005,0.5665448599999999
404,Evan Ferguson,423720,Forward,1277,211.0,258.0,0.8178294573643411,53.0,4.0,0.42113587,3.855587433092296,0.6715161558240652,30.0,13.0,1.0,42.0,11.0,19.0,8.0,430.0,45.0,187.0,5.0,9.0,11.0,6.0,6.0,0.39888959999999996,3.7105644300000002
405,Ezri Konsa,301440,Center Back,1656,1014.0,1087.0,0.9328426862925483,719.0,19.0,1.80956839,0.5896950270980597,0.1349851954728365,8.0,23.0,14.0,30.0,16.0,67.0,25.0,1260.0,19.0,86.0,47.0,19.0,4.0,2.0,9.0,0.4987066999999999,1.4967590399999997
406,Ezri Konsa,301440,Full Back,1484,802.0,898.0,0.8930957683741648,449.0,26.0,1.73236402,1.3808633610606194,0.5151988258585334,10.0,24.0,13.0,45.0,11.0,71.0,24.0,1087.0,18.0,166.0,54.0,16.0,11.0,5.0,9.0,0.6091858800000002,0.7037376399999998
407,Fabian Schär,82726,Center Back,3166,1724.0,2071.0,0.8324480927088364,1266.0,179.0,4.716111499999999,2.790166308172047,1.0284101497381926,33.0,41.0,36.0,61.0,68.0,170.0,43.0,2494.0,43.0,143.0,191.0,42.0,21.0,6.0,12.0,0.9191353200000001,2.17655577
408,Facundo Buonanotte,432384,Attacking Mid/Winger,1213,333.0,394.0,0.8451776649746193,112.0,3.0,0.8421960100000001,2.5515326745808125,1.7366062067449093,18.0,36.0,7.0,65.0,4.0,57.0,28.0,632.0,29.0,251.0,24.0,14.0,16.0,5.0,17.0,0.6276137900000001,1.5146177099999993
409,Facundo Buonanotte,432384,Center Back,11,1.0,3.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.050256079999999995
410,Facundo Buonanotte,432384,Center Mid,84,23.0,31.0,0.7419354838709677,8.0,2.0,0.055455910000000004,0.08010125532746315,0.36145908385515213,2.0,2.0,0.0,4.0,0.0,2.0,3.0,57.0,6.0,31.0,1.0,2.0,1.0,1.0,1.0,0.06360700999999999,0.13953092
411,Facundo Buonanotte,432384,Forward,17,9.0,11.0,0.8181818181818182,7.0,0.0,0.09992237000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,17.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.01390123,0.012274550000000004
412,Facundo Pellistri,404086,Attacking Mid/Winger,179,51.0,68.0,0.75,20.0,0.0,0.1947823,0.2634030841290951,0.0780244991183281,4.0,5.0,1.0,8.0,6.0,10.0,7.0,116.0,10.0,58.0,4.0,7.0,4.0,2.0,3.0,0.18996256,0.8488686599999999
413,Facundo Pellistri,404086,Center Mid,19,9.0,10.0,0.9,5.0,0.0,0.03340217,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,19.0,4.0,9.0,0.0,4.0,0.0,3.0,2.0,0.09498451999999999,0.020250040000000004
414,Felipe,0,0,0,0.0,0.0,,0.0,0.0,0.01697648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,Felipe,102173,Center Back,375,181.0,211.0,0.8578199052132701,135.0,12.0,0.26636612000000004,0.09318606555461884,0.045932515524327755,3.0,12.0,4.0,12.0,14.0,20.0,14.0,259.0,4.0,9.0,15.0,0.0,0.0,1.0,1.0,0.053867439999999996,0.12453921999999998
416,Felipe,102173,Forward,20,2.0,3.0,0.6666666666666666,1.0,1.0,0.0164585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
417,Fodé Ballo-Touré,328968,Attacking Mid/Winger,5,4.0,6.0,0.6666666666666666,1.0,0.0,0.0038852599999999963,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,Fodé Ballo-Touré,328968,Full Back,56,46.0,63.0,0.7301587301587301,16.0,3.0,0.0344924,0.0,0.0,0.0,2.0,3.0,3.0,0.0,3.0,2.0,81.0,1.0,19.0,2.0,4.0,0.0,1.0,3.0,0.09257417,0.07095193000000001
419,Frank Onyeka,404109,Attacking Mid/Winger,95,18.0,23.0,0.782608695652174,6.0,0.0,0.06268560999999999,0.003854246810078621,0.11820764094591141,1.0,5.0,0.0,5.0,0.0,3.0,2.0,37.0,2.0,7.0,1.0,0.0,1.0,1.0,1.0,0.02148164,0.02250234999999999
420,Frank Onyeka,404109,Center Mid,1132,264.0,352.0,0.75,126.0,11.0,1.27523335,2.0126672461628914,1.3401870094239712,21.0,31.0,22.0,48.0,10.0,68.0,32.0,585.0,26.0,177.0,22.0,11.0,13.0,6.0,9.0,0.25230142,1.7266109799999998
421,Frank Onyeka,404109,Full Back,25,17.0,20.0,0.85,11.0,3.0,0.04648945,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,27.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0023466000000000025,0.035244660000000004
422,Fred Onyedinma,141431,Attacking Mid/Winger,54,9.0,17.0,0.5294117647058824,3.0,0.0,0.08746258,0.10755891352891922,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,27.0,5.0,16.0,2.0,0.0,1.0,0.0,0.0,0.01868251,0.24456991
423,Fred Onyedinma,141431,Full Back,314,63.0,95.0,0.6631578947368421,21.0,0.0,0.12350446000000001,0.0,0.1089183297008276,0.0,9.0,1.0,13.0,4.0,8.0,5.0,152.0,7.0,51.0,5.0,7.0,2.0,3.0,1.0,0.17931992,0.21513597
424,Fábio Silva,380655,Attacking Mid/Winger,13,0.0,1.0,0.0,0.0,0.0,0.09359798,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,Fábio Silva,380655,Forward,275,59.0,72.0,0.8194444444444444,26.0,0.0,0.16017769999999998,0.841493085026741,0.22778425924479961,7.0,6.0,2.0,7.0,2.0,14.0,4.0,122.0,12.0,42.0,3.0,4.0,2.0,3.0,2.0,0.33499351,0.35777807
426,Fábio Silva,380655,Full Back,17,2.0,3.0,0.6666666666666666,2.0,0.0,0.005963390000000001,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021697070000000002
427,Fábio Vieira,394924,Attacking Mid/Winger,74,39.0,44.0,0.8863636363636364,14.0,1.0,0.39099872,0.065553218126297,0.24517288617789745,1.0,1.0,1.0,3.0,1.0,3.0,1.0,56.0,3.0,30.0,5.0,4.0,5.0,3.0,0.0,0.09745203,0.11290341000000002
428,Fábio Vieira,394924,Center Mid,275,83.0,105.0,0.7904761904761904,29.0,3.0,0.22096732000000002,0.3309260457754135,1.1569156050682068,5.0,2.0,1.0,15.0,0.0,13.0,3.0,143.0,19.0,74.0,5.0,2.0,7.0,3.0,2.0,0.10267966000000002,0.6005449999999999
429,Gabriel Jesus,279379,Attacking Mid/Winger,450,125.0,166.0,0.7530120481927711,50.0,4.0,0.70613679,1.3212167788296938,0.5189535990357399,13.0,10.0,5.0,21.0,3.0,24.0,13.0,294.0,45.0,156.0,15.0,19.0,11.0,15.0,15.0,0.8980860700000001,1.57464857
430,Gabriel Jesus,279379,Center Mid,31,6.0,7.0,0.8571428571428571,3.0,0.0,0.007335759999999997,0.08406801521778107,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,21.0,3.0,13.0,0.0,1.0,1.0,1.0,1.0,0.20459154,0.31493384
431,Gabriel Jesus,279379,Forward,1058,255.0,310.0,0.8225806451612904,80.0,3.0,1.4543465,5.211727119982243,3.1398799419403076,39.0,13.0,6.0,33.0,10.0,30.0,18.0,542.0,105.0,333.0,18.0,23.0,32.0,31.0,18.0,1.1079565299999998,5.09397826
432,Gabriel Jesus,279379,Full Back,25,4.0,6.0,0.6666666666666666,2.0,0.0,0.004190579999999999,0.022883523255586624,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,10.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25294681999999996
433,Gabriel Magalhães,334087,Attacking Mid/Winger,31,5.0,8.0,0.625,2.0,0.0,0.0016870900000000005,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008845199999999998
