,Season,playerName,PlayerID,Position,Mins,Passes Completed,Passes Attempted,Pass Completion Rate,Forward Passes,Long Passes,xT via Pass,npxG,xA,Shots,Tackles,Interceptions,Fouls,Aerials,Recoveries,Ball Wins,Touches,Box Touches,Final 1/3 Touches,Progressive Passes,Progressive Carries,Box Passes,Box Carries,Successful Take Ons,xT Carry,xT Received
1065,2022/23,Roméo Lavia,425319,Center Mid,2291,826.0,958.0,0.8622129436325678,450.0,45.0,1.60055193,0.458087,0.4581913,12.0,59.0,32.0,74.0,7.0,180.0,69.0,1350.0,2.0,173.0,47.0,15.0,11.0,0.0,27.0,0.3589294299999999,0.7207098999999998
1066,2022/23,Roméo Lavia,425319,Full Back,61,33.0,37.0,0.8918918918918919,13.0,2.0,0.06022705,0.0,0.0,0.0,1.0,1.0,2.0,0.0,7.0,2.0,45.0,0.0,11.0,1.0,0.0,1.0,0.0,1.0,0.0043558499999999,0.0447232099999999
1067,2022/23,Ruben Loftus-Cheek,255777,Attacking Mid/Winger,94,24.0,30.0,0.8,15.0,1.0,0.06278644,0.42230406,0.0,1.0,1.0,0.0,0.0,1.0,8.0,2.0,46.0,1.0,12.0,5.0,1.0,1.0,0.0,2.0,0.0169467499999999,0.2697853299999999
1068,2022/23,Ruben Loftus-Cheek,255777,Center Mid,976,521.0,578.0,0.9013840830449829,269.0,11.0,1.11904635,0.18368962,0.7637365,4.0,14.0,7.0,27.0,7.0,61.0,15.0,715.0,21.0,176.0,28.0,18.0,12.0,3.0,15.0,0.40400368,0.8045904399999999
1069,2022/23,Ruben Loftus-Cheek,255777,Full Back,539,237.0,294.0,0.8061224489795918,84.0,4.0,0.6832544199999998,0.23986399,0.61922854,4.0,10.0,5.0,17.0,14.0,32.0,8.0,397.0,25.0,160.0,25.0,16.0,14.0,11.0,13.0,0.80118037,0.98095205
1070,2022/23,Ryan Christie,128882,Attacking Mid/Winger,1774,477.0,593.0,0.8043844856661045,200.0,18.0,1.89102241,2.2713473,1.8139601,30.0,34.0,23.0,75.0,14.0,124.0,28.0,970.0,59.0,341.0,45.0,27.0,28.0,21.0,35.0,0.8565075100000002,3.44521068
1071,2022/23,Ryan Christie,128882,Center Mid,25,6.0,9.0,0.6666666666666666,1.0,2.0,0.01263744,0.030696435,0.0682931,1.0,0.0,1.0,0.0,0.0,1.0,1.0,17.0,1.0,10.0,1.0,2.0,0.0,1.0,0.0,0.04418536,0.04487143
1072,2022/23,Ryan Christie,128882,Forward,138,38.0,47.0,0.8085106382978723,21.0,2.0,0.18789502,0.27803075,0.08333805,2.0,0.0,2.0,6.0,2.0,7.0,3.0,73.0,5.0,29.0,4.0,1.0,3.0,0.0,2.0,0.02656864,0.26337759
1073,2022/23,Ryan Fraser,93160,Attacking Mid/Winger,281,54.0,83.0,0.6506024096385542,26.0,0.0,0.16071642,0.3556165,0.13116513,6.0,2.0,0.0,11.0,0.0,12.0,0.0,119.0,7.0,65.0,6.0,4.0,3.0,1.0,1.0,0.29579329,0.3807271
1074,2022/23,Ryan Fraser,93160,Forward,55,31.0,36.0,0.8611111111111112,12.0,0.0,0.3004951099999999,0.0,0.17043203,0.0,0.0,0.0,2.0,0.0,2.0,0.0,41.0,2.0,21.0,3.0,2.0,3.0,1.0,0.0,0.04443273,0.1041895499999999
1075,2022/23,Ryan Fredericks,83554,Full Back,566,149.0,220.0,0.6772727272727272,66.0,3.0,0.7294177700000001,0.0,0.10156175,0.0,3.0,1.0,4.0,5.0,13.0,5.0,290.0,8.0,91.0,15.0,9.0,6.0,3.0,3.0,0.2364792299999999,0.4665550200000001
1076,2022/23,Ryan Sessegnon,322611,Attacking Mid/Winger,66,11.0,18.0,0.6111111111111112,5.0,0.0,0.09639921,0.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,26.0,1.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0103627799999999,0.0502984499999999
1077,2022/23,Ryan Sessegnon,322611,Full Back,796,269.0,372.0,0.7231182795698925,101.0,5.0,1.17955869,1.9126215,0.9852599,18.0,14.0,5.0,20.0,10.0,46.0,13.0,486.0,27.0,170.0,23.0,23.0,11.0,8.0,5.0,0.4792100799999999,1.5562995700000002
1078,2022/23,Ryan Yates,342830,Center Mid,1943,455.0,588.0,0.7738095238095238,204.0,25.0,0.7742372399999999,1.5394508,1.0066172,26.0,38.0,10.0,103.0,29.0,111.0,30.0,863.0,37.0,157.0,26.0,6.0,9.0,6.0,5.0,0.3722601499999999,2.53717687
1079,2022/23,Rúben Dias,313171,Center Back,2094,1928.0,2079.0,0.9273689273689274,1412.0,68.0,2.87110926,1.4525578,0.51153666,10.0,21.0,18.0,26.0,43.0,99.0,23.0,2263.0,23.0,85.0,92.0,33.0,1.0,5.0,8.0,1.19627005,1.98215636
1080,2022/23,Rúben Dias,313171,Center Mid,1,0.0,1.0,0.0,0.0,0.0,0.0055566599999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1081,2022/23,Rúben Dias,313171,Forward,1,0.0,0.0,,0.0,0.0,0.01150034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1082,2022/23,Rúben Neves,238244,Center Back,93,79.0,93.0,0.8494623655913979,64.0,7.0,0.17334871,0.07740839,0.0,2.0,1.0,1.0,1.0,1.0,8.0,2.0,102.0,2.0,5.0,10.0,2.0,0.0,0.0,0.0,0.0411449299999999,0.02531377
1083,2022/23,Rúben Neves,238244,Center Mid,3096,1651.0,2005.0,0.8234413965087282,879.0,206.0,4.6767726000000005,2.407892,1.3304472,61.0,78.0,49.0,55.0,24.0,229.0,77.0,2475.0,24.0,408.0,157.0,24.0,27.0,4.0,20.0,0.74034684,1.61580305
1084,2022/23,Rúben Vinagre,342863,Center Back,21,14.0,20.0,0.7,5.0,0.0,0.01846587,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,27.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0095284199999999,0.00578778
1085,2022/23,Rúben Vinagre,342863,Full Back,7,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.02318994,0.01493666
1086,2022/23,Salomón Rondón,25964,Attacking Mid/Winger,31,5.0,7.0,0.7142857142857143,2.0,0.0,0.2370007999999999,0.61256063,0.09672131,1.0,0.0,0.0,0.0,2.0,1.0,0.0,8.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0796007
1087,2022/23,Salomón Rondón,25964,Center Mid,12,1.0,1.0,1.0,0.0,0.0,0.0244513399999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01186802
1088,2022/23,Salomón Rondón,25964,Forward,84,16.0,21.0,0.7619047619047619,3.0,0.0,0.0096714199999999,0.1684019,0.025340544,3.0,0.0,0.0,3.0,5.0,0.0,0.0,28.0,3.0,14.0,0.0,0.0,1.0,0.0,1.0,0.01304046,0.32221035
1089,2022/23,Sam Amo-Ameyaw,482895,Center Mid,9,5.0,6.0,0.8333333333333334,2.0,0.0,0.01333271,0.0,0.023623342,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,0.0121281499999999,0.00530404
1090,2022/23,Sam Greenwood,409078,Attacking Mid/Winger,79,21.0,41.0,0.5121951219512195,13.0,0.0,0.0984823099999999,0.06362343,0.513124,1.0,4.0,0.0,1.0,1.0,4.0,1.0,62.0,1.0,31.0,6.0,1.0,5.0,0.0,0.0,0.0424964,0.04660244
1091,2022/23,Sam Greenwood,409078,Center Mid,358,82.0,135.0,0.6074074074074074,40.0,6.0,0.50196613,0.5934819,0.7090545,11.0,10.0,1.0,12.0,0.0,27.0,5.0,194.0,4.0,69.0,19.0,1.0,15.0,1.0,3.0,0.12966696,0.19087416
1092,2022/23,Sam Greenwood,409078,Full Back,12,4.0,10.0,0.4,2.0,0.0,0.00089056,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,7.0,2.0,2.0,1.0,0.0,0.0,0.0129591599999999,0.0291649599999999
1093,2022/23,Sam Johnstone,105603,Goalkeeper,854,207.0,279.0,0.7419354838709677,203.0,40.0,0.2579671999999999,0.0,0.0,0.0,0.0,0.0,1.0,3.0,12.0,0.0,322.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.03105036,0.04227719
1094,2022/23,Sam Surridge,296870,Attacking Mid/Winger,112,11.0,19.0,0.5789473684210527,7.0,0.0,0.05105666,0.72568953,0.0,4.0,2.0,0.0,5.0,3.0,3.0,0.0,33.0,7.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0091478,0.51475472
1095,2022/23,Sam Surridge,296870,Center Back,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0403035499999999
1096,2022/23,Sam Surridge,296870,Forward,254,29.0,60.0,0.4833333333333333,13.0,1.0,0.0807548799999999,0.9418852,0.08650138,5.0,3.0,0.0,16.0,10.0,14.0,3.0,114.0,7.0,48.0,1.0,0.0,0.0,0.0,2.0,0.01743311,0.8095404299999999
1097,2022/23,Sam Surridge,296870,Full Back,10,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01864797
1098,2022/23,Saman Ghoddos,320575,Attacking Mid/Winger,36,10.0,14.0,0.7142857142857143,1.0,0.0,0.05328007,0.0,0.11345117,0.0,0.0,0.0,1.0,2.0,2.0,0.0,16.0,2.0,6.0,1.0,0.0,0.0,1.0,0.0,0.00420072,0.12459339
1099,2022/23,Saman Ghoddos,320575,Center Mid,74,22.0,32.0,0.6875,11.0,0.0,0.26122161,0.043061525,0.039620645,1.0,2.0,3.0,2.0,1.0,14.0,3.0,46.0,1.0,11.0,4.0,0.0,2.0,0.0,0.0,0.00950712,0.03550074
1100,2022/23,Saman Ghoddos,320575,Forward,5,1.0,1.0,1.0,1.0,0.0,0.00885965,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101,2022/23,Saman Ghoddos,320575,Full Back,53,26.0,32.0,0.8125,9.0,2.0,0.0936109699999999,0.0,0.06282671,0.0,0.0,1.0,2.0,2.0,7.0,2.0,41.0,0.0,23.0,3.0,0.0,2.0,0.0,0.0,0.01208212,0.06268183
1102,2022/23,Samuel Edozie,421974,Attacking Mid/Winger,470,81.0,122.0,0.6639344262295082,34.0,1.0,0.59391741,0.53765243,0.24577042,7.0,14.0,5.0,20.0,4.0,28.0,10.0,252.0,27.0,134.0,11.0,21.0,7.0,10.0,9.0,0.42867909,0.8532221799999999
1103,2022/23,Samuel Edozie,421974,Center Mid,29,3.0,3.0,1.0,2.0,0.0,0.0066043699999999,0.0,0.031078016,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,3.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0166547099999999,0.01233238
1104,2022/23,Samuel Edozie,421974,Forward,73,20.0,26.0,0.7692307692307693,7.0,1.0,0.0900701699999999,0.5343432,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,47.0,4.0,26.0,1.0,6.0,1.0,1.0,2.0,0.13146995,0.13729516
1105,2022/23,Samuel Edozie,421974,Full Back,33,7.0,12.0,0.5833333333333334,4.0,0.0,0.01507387,0.0,0.03731607,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0058191999999999,0.06141755
1106,2022/23,Sasa Kalajdzic,377271,Forward,48,2.0,4.0,0.5,0.0,0.0,0.0,0.20630237,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,8.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0061363099999999,0.2392204799999999
1107,2022/23,Sasa Lukic,297395,Attacking Mid/Winger,12,12.0,13.0,0.9230769230769232,6.0,0.0,0.01427772,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,15.0,2.0,7.0,1.0,1.0,1.0,1.0,0.0,0.02383254,0.0589377299999999
1108,2022/23,Sasa Lukic,297395,Center Mid,440,180.0,205.0,0.8780487804878049,86.0,5.0,0.24760408,0.2536457,0.0,5.0,7.0,5.0,22.0,4.0,27.0,5.0,254.0,1.0,45.0,6.0,5.0,3.0,1.0,4.0,0.09881517,0.1811916499999999
1109,2022/23,Saïd Benrahma,137021,Attacking Mid/Winger,2031,540.0,721.0,0.7489597780859917,195.0,14.0,2.81091031,3.4103286,3.6778052,62.0,23.0,8.0,29.0,4.0,100.0,19.0,1109.0,97.0,593.0,62.0,82.0,31.0,38.0,45.0,1.97458445,4.176643509999999
1110,2022/23,Saïd Benrahma,137021,Center Mid,46,20.0,24.0,0.8333333333333334,8.0,0.0,0.04410833,0.10523586,0.08998875,3.0,1.0,1.0,2.0,1.0,4.0,2.0,41.0,3.0,20.0,4.0,8.0,1.0,1.0,2.0,0.1523102399999999,0.15050197
1111,2022/23,Saïd Benrahma,137021,Forward,21,4.0,4.0,1.0,1.0,0.0,0.21311056,0.0,0.11635994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.00122715
1112,2022/23,Saïd Benrahma,137021,Full Back,78,33.0,42.0,0.7857142857142857,13.0,1.0,0.12740367,0.15133534,0.1219905,4.0,1.0,0.0,0.0,0.0,9.0,0.0,57.0,3.0,34.0,2.0,5.0,1.0,1.0,3.0,0.0821957599999999,0.19076153
1113,2022/23,Scott McKenna,364624,Center Back,1650,569.0,723.0,0.7869986168741355,355.0,37.0,1.0862748599999998,0.10945515,1.1699125,2.0,12.0,12.0,12.0,36.0,68.0,16.0,892.0,22.0,48.0,60.0,1.0,7.0,1.0,5.0,0.1262144,1.2724354099999995
1114,2022/23,Scott McTominay,336915,Attacking Mid/Winger,85,20.0,24.0,0.8333333333333334,12.0,2.0,0.1233111799999999,0.86380184,0.31832078,3.0,0.0,0.0,1.0,4.0,5.0,0.0,39.0,4.0,11.0,2.0,0.0,1.0,0.0,0.0,0.01029118,0.6245622799999999
1115,2022/23,Scott McTominay,336915,Center Mid,1054,317.0,385.0,0.8233766233766234,176.0,15.0,0.9604207,0.6195791,0.5834686,10.0,28.0,13.0,39.0,27.0,69.0,27.0,594.0,22.0,126.0,20.0,12.0,5.0,4.0,12.0,0.45375994,1.16109065
1116,2022/23,Scott McTominay,336915,Forward,75,18.0,22.0,0.8181818181818182,9.0,1.0,0.06560473,0.0,0.031591628,0.0,4.0,1.0,4.0,3.0,4.0,1.0,43.0,2.0,12.0,2.0,0.0,1.0,0.0,1.0,0.0200218799999999,0.14630165
1117,2022/23,Sean Longstaff,342811,Center Mid,2667,943.0,1159.0,0.813632441760138,520.0,47.0,3.3919618000000007,4.2473764,2.8876424,33.0,42.0,16.0,68.0,23.0,141.0,32.0,1512.0,80.0,449.0,75.0,13.0,32.0,19.0,8.0,0.8104217999999999,3.76895456
1118,2022/23,Sergi Canós,295964,Attacking Mid/Winger,23,6.0,10.0,0.6,4.0,0.0,0.0417787199999999,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,17.0,1.0,7.0,1.0,0.0,2.0,0.0,2.0,0.01401402,0.00705334
1119,2022/23,Sergi Canós,295964,Center Mid,11,2.0,4.0,0.5,0.0,0.0,0.0,0.06197551,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0.03861003,0.03003668
1120,2022/23,Sergi Canós,295964,Forward,6,1.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00323319,0.0142122
1121,2022/23,Sergi Canós,295964,Full Back,42,14.0,23.0,0.6086956521739131,3.0,1.0,0.0290414599999999,0.0,0.013230514,0.0,0.0,0.0,2.0,0.0,2.0,0.0,29.0,0.0,11.0,1.0,2.0,0.0,0.0,2.0,0.03304752,0.03752773
1122,2022/23,Sergio Gómez,355110,Attacking Mid/Winger,149,104.0,116.0,0.896551724137931,44.0,1.0,0.50609351,0.2285974,0.67948174,4.0,5.0,0.0,2.0,0.0,6.0,1.0,134.0,2.0,39.0,4.0,4.0,3.0,0.0,0.0,0.07311122,0.1853576899999999
1123,2022/23,Sergio Gómez,355110,Center Back,19,45.0,48.0,0.9375,23.0,2.0,0.0507548399999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,50.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0098347099999999,0.0163029799999999
1124,2022/23,Sergio Gómez,355110,Center Mid,90,69.0,78.0,0.8846153846153846,32.0,0.0,0.0840909199999999,0.024496792,0.013490646,1.0,2.0,1.0,1.0,1.0,8.0,4.0,93.0,1.0,19.0,2.0,3.0,0.0,0.0,0.0,0.04957117,0.03635744
1125,2022/23,Sergio Gómez,355110,Forward,5,8.0,9.0,0.8888888888888888,5.0,0.0,0.0115268899999999,0.054879658,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0025646799999999,0.06538856
1126,2022/23,Sergio Gómez,355110,Full Back,96,53.0,66.0,0.803030303030303,21.0,2.0,0.21222484,0.023575727,0.115814045,1.0,2.0,1.0,0.0,1.0,4.0,2.0,79.0,6.0,26.0,7.0,0.0,4.0,1.0,0.0,0.02243631,0.16857413
1127,2022/23,Shandon Baptiste,362124,Center Back,25,16.0,18.0,0.8888888888888888,8.0,1.0,0.05142028,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.00734612,0.0529170799999999
1128,2022/23,Shandon Baptiste,362124,Center Mid,618,222.0,266.0,0.8345864661654135,110.0,11.0,0.8086797,0.30398136,1.0309745,4.0,15.0,7.0,22.0,6.0,44.0,14.0,368.0,9.0,100.0,15.0,2.0,8.0,2.0,6.0,0.25702838,0.57905212
1129,2022/23,Shandon Baptiste,362124,Full Back,18,9.0,9.0,1.0,4.0,1.0,0.01777204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0177570299999999
1130,2022/23,Shane Duffy,75692,Attacking Mid/Winger,7,0.0,2.0,0.0,0.0,0.0,0.01777532,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00249536,0.0074454
1131,2022/23,Shane Duffy,75692,Center Back,18,14.0,16.0,0.875,4.0,0.0,0.00777492,0.11455465,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0037040099999999,0.0
1132,2022/23,Shane Duffy,75692,Forward,1,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,2022/23,Shea Charles,428060,Center Back,31,23.0,25.0,0.92,17.0,1.0,0.02566166,0.0,0.0,0.0,4.0,1.0,0.0,2.0,1.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113162199999999,0.0003373499999999
1134,2022/23,Siriki Dembélé,342868,Attacking Mid/Winger,96,30.0,38.0,0.7894736842105263,11.0,1.0,0.14367359,0.19578432,0.20222312,2.0,2.0,0.0,2.0,0.0,7.0,1.0,59.0,2.0,21.0,6.0,2.0,2.0,1.0,4.0,0.06961843,0.19358112
1135,2022/23,Siriki Dembélé,342868,Forward,7,5.0,7.0,0.7142857142857143,3.0,0.0,0.1495443899999999,0.0,0.041677814,0.0,0.0,0.0,1.0,0.0,2.0,0.0,14.0,1.0,10.0,1.0,1.0,2.0,0.0,1.0,0.00485546,0.06631905
1136,2022/23,Siriki Dembélé,342868,Full Back,11,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00377069
1137,2022/23,Solly March,122926,Attacking Mid/Winger,2328,764.0,1051.0,0.7269267364414843,277.0,55.0,6.03083128,8.145583,7.9094415,63.0,43.0,17.0,69.0,22.0,102.0,34.0,1453.0,122.0,857.0,125.0,88.0,80.0,56.0,45.0,2.93229814,5.412544070000001
1138,2022/23,Solly March,122926,Full Back,565,187.0,259.0,0.722007722007722,65.0,14.0,0.8801196700000001,1.0015612,0.84478605,11.0,10.0,7.0,16.0,7.0,23.0,9.0,367.0,26.0,210.0,28.0,12.0,14.0,9.0,13.0,0.37220736,1.6928959
1139,2022/23,Son Heung-Min,91909,Attacking Mid/Winger,2666,602.0,790.0,0.7620253164556962,251.0,15.0,3.89846622,8.12431,4.343485,70.0,21.0,10.0,42.0,9.0,102.0,20.0,1175.0,102.0,588.0,70.0,71.0,64.0,36.0,27.0,2.06084579,5.899590869999999
1140,2022/23,Son Heung-Min,91909,Forward,366,78.0,113.0,0.6902654867256637,22.0,0.0,0.42537229,0.75975597,1.3694433,11.0,3.0,3.0,7.0,0.0,7.0,6.0,170.0,14.0,106.0,12.0,4.0,11.0,5.0,6.0,0.14460525,0.6592683100000001
1141,2022/23,Stefan Bajcetic,444540,Center Mid,546,198.0,252.0,0.7857142857142857,95.0,12.0,0.55003584,0.54651856,0.30065918,6.0,8.0,9.0,16.0,8.0,39.0,12.0,340.0,6.0,77.0,17.0,4.0,9.0,0.0,7.0,0.1368681699999999,0.50660818
1142,2022/23,Stefan Bajcetic,444540,Forward,8,2.0,6.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028795699999999
1143,2022/23,Stefan Ortega,133569,Goalkeeper,281,145.0,167.0,0.8682634730538922,136.0,22.0,0.13207984,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,186.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.013926,0.04183003
1144,2022/23,Steve Cook,68662,Center Back,1006,369.0,458.0,0.8056768558951966,247.0,32.0,1.17541842,0.18851897,0.41783795,3.0,8.0,12.0,7.0,27.0,35.0,13.0,567.0,12.0,22.0,32.0,2.0,4.0,2.0,1.0,0.2970499499999999,0.5061029699999999
1145,2022/23,Stuart Armstrong,93677,Attacking Mid/Winger,1203,411.0,524.0,0.7843511450381679,192.0,13.0,2.919098039999999,1.9841489,1.8359523,21.0,29.0,8.0,30.0,4.0,67.0,23.0,753.0,35.0,284.0,56.0,29.0,37.0,8.0,18.0,0.63884095,2.1547028100000003
1146,2022/23,Stuart Armstrong,93677,Center Back,7,10.0,11.0,0.9090909090909092,4.0,0.0,0.0281230999999999,0.0,0.01749465,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.01181574,0.0138306899999999
1147,2022/23,Stuart Armstrong,93677,Center Mid,220,78.0,100.0,0.78,33.0,0.0,0.19683044,0.071134806,0.08092815,2.0,1.0,2.0,4.0,1.0,9.0,4.0,126.0,4.0,56.0,6.0,8.0,4.0,2.0,4.0,0.1540649,0.25519759
1148,2022/23,Stuart Armstrong,93677,Forward,44,13.0,15.0,0.8666666666666667,3.0,0.0,0.0082373599999999,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,21.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06012556
1149,2022/23,Stuart Armstrong,93677,Full Back,28,19.0,24.0,0.7916666666666666,8.0,2.0,0.10177875,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,27.0,0.0,9.0,3.0,1.0,2.0,0.0,0.0,0.01328185,0.0360592899999999
1150,2022/23,Sven Botman,379732,Center Back,3308,1524.0,1756.0,0.8678815489749431,1150.0,102.0,2.8549101100000005,2.0344117,0.93366414,22.0,38.0,34.0,27.0,75.0,182.0,49.0,2101.0,53.0,94.0,89.0,8.0,11.0,8.0,1.0,0.8925981899999998,4.21489503
1151,2022/23,Sven Botman,379732,Center Mid,1,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00245317
1152,2022/23,Sèrge Aurier,83683,Center Back,104,17.0,21.0,0.8095238095238095,11.0,0.0,0.01982804,0.0,0.0,0.0,2.0,3.0,0.0,1.0,4.0,3.0,38.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00222303
1153,2022/23,Sèrge Aurier,83683,Center Mid,45,12.0,26.0,0.4615384615384615,9.0,1.0,0.0380861099999999,0.0,0.0,0.0,3.0,2.0,2.0,1.0,6.0,2.0,40.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.02863185
1154,2022/23,Sèrge Aurier,83683,Full Back,1914,638.0,894.0,0.7136465324384788,372.0,20.0,2.09952028,0.45874757,0.8335402,9.0,59.0,24.0,35.0,44.0,116.0,45.0,1230.0,14.0,274.0,83.0,10.0,16.0,3.0,16.0,0.3332640500000001,1.8216835
1155,2022/23,Séamus Coleman,31826,Full Back,1750,597.0,789.0,0.7566539923954373,322.0,22.0,1.98367472,0.31787378,1.1430488,7.0,35.0,22.0,31.0,18.0,100.0,26.0,1045.0,22.0,263.0,79.0,11.0,21.0,3.0,17.0,0.26343817,0.9118862799999998
1156,2022/23,Sékou Mara,402855,Attacking Mid/Winger,57,5.0,6.0,0.8333333333333334,1.0,1.0,0.00959772,0.23262092,0.08058127,5.0,1.0,0.0,4.0,0.0,3.0,0.0,26.0,5.0,15.0,0.0,0.0,0.0,2.0,1.0,0.0127695099999999,0.32263684
1157,2022/23,Sékou Mara,402855,Center Back,22,2.0,2.0,1.0,1.0,0.0,0.0405744599999999,0.017783722,0.16825353,1.0,1.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,9.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0203391699999999
1158,2022/23,Sékou Mara,402855,Center Mid,14,2.0,3.0,0.6666666666666666,1.0,0.0,0.00251782,0.04056278,0.0,1.0,2.0,0.0,1.0,3.0,0.0,2.0,10.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10577542
1159,2022/23,Sékou Mara,402855,Forward,515,59.0,93.0,0.6344086021505376,19.0,0.0,0.06726931,0.97317815,0.67761135,10.0,10.0,1.0,19.0,22.0,22.0,5.0,215.0,20.0,93.0,4.0,3.0,2.0,2.0,10.0,0.1420426399999999,1.2729309699999998
1160,2022/23,Taiwo Awoniyi,281049,Attacking Mid/Winger,175,17.0,27.0,0.6296296296296297,6.0,0.0,0.0139708999999999,0.3211261,0.13314651,4.0,5.0,0.0,3.0,1.0,7.0,3.0,67.0,8.0,39.0,1.0,1.0,0.0,1.0,4.0,0.1045762299999999,0.6909310200000001
